voyageID,voyageType,person,vesselName,arrivalDate,year,period,placeName,lon,lat,groupURL,groupPic,voyageDescription
1,Kayak adventure,Oskar Speck,Sunnschien,20 March 1935,1932,1932-1950,"Devgad, Maharashtra, India",73.388553,16.37542,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,21 March 1935,1932,1932-1950,"Malvan, Maharashtra, India",73.471054,16.063069,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,22 March 1935,1932,1932-1950,"Vengurka (Vengurla), Goa, India",73.638904,15.851414,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,24 March 1935,1932,1932-1950,"Goa, India",74.123996,15.299327,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,28 March 1935,1932,1932-1950,"Karwar, Karnataka, India",74.141613,14.818481,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,29 March 1935,1932,1932-1950,"Kumta, Karnataka, India",74.419093,14.427548,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,30 March 1935,1932,1932-1950,"Bhatkal, Karnataka, India",74.540469,13.997762,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 April 1935,1932,1932-1950,"Kundapur (Kundapura), Karnataka, India",74.689992,13.631596,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,2 April 1935,1932,1932-1950,"Malpe, Karnataka, India",74.704443,13.355479,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,5 April 1935,1932,1932-1950,"Mangalore (Mangaluru), Karnataka, India",74.855957,12.914142,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,9 April 1935,1932,1932-1950,"Cannanore (Kannur), Kerala, India",75.370366,11.874478,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,10 April 1935,1932,1932-1950,"Mahé, Puducherry, India",75.536404,11.702716,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,11 April 1935,1932,1932-1950,"Calicut (Kozhikode), Kerala, India",75.78041,11.258753,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,12 April 1935,1932,1932-1950,"Ponnani, Kerala, India",75.925901,10.76772,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,14 April 1935,1932,1932-1950,"Cochin (Kochi), Kerala, India",76.267304,9.931233,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 April 1935,1932,1932-1950,"Kanyakumari, Tamil Nadu, India",77.549934,8.079252,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,24 April 1935,1932,1932-1950,"Titicorin (Thoothukudi) Tamil Nadu, India",78.134836,8.764166,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,30 April 1935,1932,1932-1950,"Dhanushkodi, Tamil Nadu, India",79.418343,9.179372,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
